rank,netrtg,adjt,luck,sos,sos_ooc,team,year
76,+11.35,68.7,+.012,-3.28,+4.03,Iona,2023
37,+15.85,66.2,+.006,+6.85,+0.93,Boise St.,2023
50,+15.03,66.8,+.087,+10.10,-1.47,Seton Hall,2024
50,+13.99,68.6,-.032,+4.53,-2.75,Cincinnati,2023
29,+16.52,64.7,+.012,+3.12,+3.15,Loyola Chicago,2022
202,-3.25,70.0,+.011,-4.41,-2.54,Northern Colorado,2024
329,-16.03,71.3,-.001,+1.01,+0.14,UT Rio Grande Valley,2024
142,+2.38,64.1,-.048,+6.07,-2.67,California,2022
229,-5.09,65.9,-.059,+2.60,-0.51,Rice,2024
184,-1.10,68.3,-.065,-2.92,+0.79,Chattanooga,2023
127,+4.39,65.9,+.025,+3.38,+6.31,Wofford,2021
338,-18.40,70.9,-.105,-2.88,-5.27,Denver,2021
252,-6.83,65.0,-.015,+3.92,-3.53,South Florida,2022
119,+5.35,66.9,+.079,+6.51,+8.52,Indiana St.,2021
229,-4.86,66.6,+.095,-1.59,-1.60,Murray St.,2023
185,-1.13,66.2,+.006,-3.00,+0.98,Florida Gulf Coast,2023
89,+9.25,72.2,+.048,-5.80,-99.00,Colgate,2021
81,+10.47,69.2,+.031,+5.23,+1.20,Ohio,2021
14,+22.96,72.6,-.001,+14.71,+9.46,Alabama,2024
271,-8.04,67.5,-.031,-4.29,-7.22,Presbyterian,2024
258,-7.25,68.6,+.050,-7.30,+5.40,Southeastern Louisiana,2023
110,+5.17,69.5,+.078,+5.82,-2.30,Washington,2022
228,-4.68,67.2,-.045,-4.11,-4.77,Harvard,2022
56,+14.17,71.2,-.060,+13.22,+4.87,Xavier,2024
180,-0.73,67.3,+.036,+0.58,-8.84,East Carolina,2023
161,+0.35,66.9,-.005,-3.40,-6.80,Longwood,2024
139,+2.45,63.7,+.087,-2.70,-3.76,Southern Illinois,2023
49,+15.19,66.5,-.024,+9.68,-1.94,Ohio St.,2024
,,,,,,California Baptist,2023
137,+3.01,65.6,-.020,+10.34,+2.07,Missouri,2022
324,-13.81,64.6,-.058,-2.26,+0.58,Austin Peay,2023
357,-22.83,66.1,-.011,-3.83,-0.56,Siena,2024
193,-1.62,71.7,+.041,-2.86,-1.64,Cornell,2022
265,-8.36,68.7,+.011,-12.02,-7.05,Fairleigh Dickinson,2023
327,-15.31,72.2,+.086,-9.09,-4.66,Fairleigh Dickinson,2024
19,+18.86,63.3,-.062,+7.88,-0.53,Virginia Tech,2022
310,-12.29,67.2,-.009,-5.62,+11.92,Alabama St.,2024
7,+26.47,66.4,-.064,+10.07,-0.04,Duke,2024
132,+3.27,67.3,-.089,+0.76,-3.07,Rhode Island,2022
244,-5.82,73.1,-.079,-3.32,-3.25,Albany,2024
126,+3.62,62.1,+.013,-5.13,-4.48,Akron,2022
352,-18.70,69.5,-.004,-1.67,-1.35,Evansville,2023
147,+1.47,65.5,+.026,+14.05,-1.47,Kansas St.,2021
145,+1.42,68.2,-.067,+0.54,-7.12,South Florida,2023
35,+16.22,69.5,-.053,+8.80,-6.42,Illinois,2023
147,+1.47,65.5,+.026,+14.05,-1.47,Kansas St.,2021
199,-1.74,69.6,+.089,+1.62,-6.54,Rice,2023
323,-13.80,65.6,-.055,-2.35,+0.37,Western Michigan,2023
66,+11.76,68.0,-.001,+12.52,-0.37,West Virginia,2022
337,-17.47,68.1,-.016,-3.60,+3.08,Manhattan,2024
58,+13.06,66.2,-.057,+10.12,+2.49,Seton Hall,2023
71,+12.02,67.8,-.011,+10.91,-6.18,N.C. State,2021
49,+13.86,65.6,-.087,+7.96,-1.63,Mississippi St.,2022
187,-1.16,69.1,-.088,+3.66,+3.92,New Mexico St.,2023
261,-8.95,64.4,-.052,+0.81,+11.46,Tarleton St.,2021
102,+6.39,66.1,-.049,+2.42,-2.39,Wichita St.,2023
64,+12.27,67.8,-.053,+8.58,-0.82,Vanderbilt,2022
5,+25.96,72.2,+.048,+6.45,-0.78,Arizona,2022
95,+7.38,69.3,+.014,+4.50,-3.21,UNLV,2023
131,+3.43,67.7,-.002,+2.05,+1.56,Mercer,2021
338,-17.66,68.4,-.040,-3.23,+18.88,Florida A&M,2024
305,-11.16,69.1,+.028,-5.47,+10.37,Texas Southern,2023
348,-19.70,69.2,-.017,-2.32,+0.90,Buffalo,2024
151,+1.14,65.7,+.027,+5.91,-6.56,LSU,2023
193,-2.94,67.0,-.028,+6.33,+5.09,Valparaiso,2021
246,-7.31,67.6,+.032,-4.05,-9.99,Youngstown St.,2021
119,+4.73,65.4,+.020,-0.48,+5.67,UNC Wilmington,2024
12,+20.93,68.3,+.072,+10.72,+2.69,Creighton,2020
51,+14.67,64.9,-.063,+10.75,-6.82,Mississippi,2021
288,-10.62,65.4,-.007,+4.12,-2.71,San Jose St.,2022
324,-13.81,64.6,-.058,-2.26,+0.58,Austin Peay,2023
218,-3.38,69.0,+.096,-5.60,-0.01,Howard,2023
251,-7.82,70.6,+.058,-5.54,-99.00,Canisius,2021
76,+11.35,68.7,+.012,-3.28,+4.03,Iona,2023
121,+3.89,63.9,+.008,+10.49,+2.00,Butler,2022
347,-17.15,67.8,+.005,-8.32,-3.76,Eastern Illinois,2023
241,-7.07,70.5,+.031,+1.92,-3.78,Western Carolina,2021
159,+0.89,68.3,+.115,-2.94,+6.22,Winthrop,2022
96,+7.29,69.2,+.027,+2.06,+3.65,Saint Louis,2023
144,+1.95,67.4,+.013,+7.32,-14.54,Tulane,2021
88,+9.32,69.1,+.039,+3.85,-12.01,Missouri St.,2021
345,-19.04,70.0,-.009,-6.84,-3.16,Incarnate Word,2024
35,+16.22,69.5,-.053,+8.80,-6.42,Illinois,2023
185,-2.31,69.9,-.036,+9.33,-4.31,Louisville,2024
205,-2.41,68.6,-.022,+6.09,+2.83,Florida St.,2023
71,+11.85,70.8,+.041,-5.28,-2.34,Charleston,2023
62,+12.59,68.4,+.048,+3.12,-2.73,SMU,2022
65,+12.05,67.4,-.055,+0.17,-2.51,San Francisco,2024
233,-6.46,67.8,-.006,-2.07,+8.03,Stetson,2021
238,-5.64,66.2,-.041,-6.01,-2.05,Robert Morris,2023
294,-10.15,66.5,+.054,-3.48,+15.12,Alcorn St.,2024
353,-22.07,74.7,-.060,+0.04,-3.14,VMI,2024
340,-16.02,66.8,+.012,-8.77,-2.52,Incarnate Word,2023
120,+4.65,62.5,+.046,+2.60,+2.60,Charlotte,2024
314,-13.94,69.5,+.102,-1.12,-1.12,Howard,2021
46,+15.34,68.6,-.037,+5.64,+8.20,Utah St.,2021
301,-10.98,68.9,+.019,-4.19,-10.43,Illinois Chicago,2023
73,+11.14,61.8,-.052,+1.32,-4.07,Fresno St.,2022
226,-4.86,67.1,-.045,-5.11,-0.52,Iona,2024
309,-12.92,64.3,+.005,-5.31,-0.56,Fairfield,2021
192,-2.50,66.7,-.021,+9.93,-7.21,Georgetown,2024
46,+15.34,68.6,-.037,+5.64,+8.20,Utah St.,2021
161,+0.35,66.9,-.005,-3.40,-6.80,Longwood,2024
58,+13.06,66.2,-.057,+10.12,+2.49,Seton Hall,2023
313,-13.90,68.8,-.055,+0.13,+10.77,Tennessee Tech,2021
354,-19.57,66.6,+.005,-2.63,-2.16,VMI,2023
212,-2.90,70.5,+.036,-0.55,-1.06,Massachusetts,2023
123,+4.45,67.6,+.072,+11.25,+4.66,Georgia Tech,2024
249,-6.56,67.6,-.081,-3.34,+3.18,Canisius,2023
158,+1.12,66.2,+.076,-0.59,+3.83,Monmouth,2022
292,-10.00,61.6,+.043,-7.47,-1.22,Wagner,2024
319,-13.56,65.9,-.062,-4.65,-5.78,William & Mary,2024
215,-5.04,66.8,-.071,-5.33,-1.46,Austin Peay,2021
283,-10.20,64.1,+.023,-3.27,+5.57,Radford,2022
261,-7.33,67.5,+.068,-5.52,+14.75,Southern,2024
250,-6.56,69.1,-.016,-2.32,+2.62,Northern Illinois,2023
48,+14.04,67.2,-.020,+8.51,-6.23,Indiana,2022
358,-22.84,68.4,-.014,-0.13,-5.22,Pacific,2024
343,-18.87,70.4,-.001,-5.93,+1.82,LIU,2024
251,-6.77,68.2,+.099,-6.65,-1.28,Stony Brook,2022
290,-9.98,66.3,+.065,+2.53,+6.67,New Mexico St.,2024
350,-23.01,66.8,-.021,+0.42,+15.56,Idaho,2021
146,+1.34,68.4,-.100,+2.44,+3.17,Utah Tech,2023
77,+11.22,69.4,-.103,+4.72,+1.09,BYU,2023
175,-0.64,67.0,-.109,+13.51,-17.91,Wake Forest,2021
44,+14.96,67.4,-.078,+9.53,-0.01,Michigan,2023
140,+2.81,66.6,+.089,+11.88,+0.60,TCU,2021
161,+0.73,70.9,-.040,+4.72,+1.60,New Mexico,2022
304,-12.44,65.7,-.009,-3.99,-0.96,Stetson,2022
110,+5.71,66.0,-.055,+6.42,+1.65,Colorado St.,2023
179,-0.86,67.7,+.074,+1.11,-8.14,East Carolina,2022
208,-2.48,71.9,+.004,-4.36,+1.98,Bryant,2023
149,+1.22,69.8,+.080,-0.63,+2.71,Eastern Kentucky,2023
182,-2.25,68.9,-.006,-7.55,+1.51,Texas A&M Corpus Chris,2024
200,-3.83,68.5,-.012,+7.06,+5.97,La Salle,2021
,,,,,,California Baptist,2021
177,-0.69,71.8,-.048,-1.91,-0.26,James Madison,2021
166,+0.26,64.5,+.015,-1.01,+7.01,Appalachian St.,2022
318,-13.61,66.9,+.033,-7.88,+0.67,Charleston Southern,2020
74,+10.83,61.8,-.102,+5.86,+4.24,North Texas,2024
3,+29.67,66.6,+.007,+16.44,+2.51,Michigan,2021
102,+8.44,67.0,+.005,-1.59,-12.09,UAB,2021
263,-8.06,64.1,-.044,-2.89,+3.56,Presbyterian,2022
140,+2.81,66.6,+.089,+11.88,+0.60,TCU,2021
64,+12.27,67.8,-.053,+8.58,-0.82,Vanderbilt,2022
300,-10.93,65.8,-.057,-3.90,-6.69,Idaho,2023
177,-0.69,71.8,-.048,-1.91,-0.26,James Madison,2021
94,+8.33,65.8,-.072,-0.24,+3.95,Louisiana Tech,2024
358,-20.51,65.7,+.004,-8.25,-2.09,Lamar,2023
294,-11.08,66.4,-.046,-5.58,-4.80,Denver,2022
353,-25.23,71.6,-.109,-4.49,+2.06,South Carolina St.,2021
88,+8.51,68.3,+.060,+0.03,+0.04,Louisiana,2023
317,-13.72,64.3,+.008,-6.02,+0.88,Sacramento St.,2022
56,+13.21,64.7,-.110,+4.64,-0.58,UCF,2023
29,+19.92,67.7,-.017,+13.38,-4.01,Arizona,2021
288,-10.62,65.4,-.007,+4.12,-2.71,San Jose St.,2022
78,+11.10,67.6,-.010,+12.08,-8.58,Washington St.,2021
37,+16.78,63.6,-.093,+11.59,+5.89,Villanova,2024
63,+12.91,69.7,+.008,+14.96,+4.64,Georgetown,2021
232,-5.01,65.6,+.090,+0.96,-3.22,San Diego,2022
113,+4.84,64.8,-.108,+1.81,-1.26,George Mason,2022
249,-6.56,67.6,-.081,-3.34,+3.18,Canisius,2023
166,-0.39,69.1,+.010,-3.96,+2.21,Lipscomb,2024
206,-2.85,64.3,-.072,-3.75,-7.06,Fairfield,2022
7,+26.47,66.4,-.064,+10.07,-0.04,Duke,2024
238,-5.64,66.2,-.041,-6.01,-2.05,Robert Morris,2023
165,+0.43,68.6,+.012,+4.20,+1.15,Massachusetts,2020
6,+23.80,65.1,-.063,+8.69,+2.76,Tennessee,2023
251,-6.57,69.5,+.084,-5.25,+4.59,Maryland Eastern Shore,2023
126,+4.74,69.0,+.007,+6.63,+2.39,Duquesne,2021
301,-10.98,68.9,+.019,-4.19,-10.43,Illinois Chicago,2023
60,+12.84,67.9,+.020,+0.79,-1.77,VCU,2023
205,-2.41,68.6,-.022,+6.09,+2.83,Florida St.,2023
101,+8.48,73.1,+.036,-5.62,+4.18,Winthrop,2021
354,-19.57,66.6,+.005,-2.63,-2.16,VMI,2023
359,-22.93,67.7,-.078,-5.10,+4.10,Stonehill,2024
7,+26.87,69.9,-.027,+16.41,-4.90,Iowa,2021
294,-11.08,66.4,-.046,-5.58,-4.80,Denver,2022
76,+11.52,69.0,+.045,+5.44,+2.76,Colorado St.,2021
264,-8.09,69.2,+.013,-3.10,+3.25,Lipscomb,2022
166,+0.02,65.9,+.179,-5.28,+7.37,Navy,2021
254,-7.03,67.8,+.081,-3.25,+2.05,USC Upstate,2023
310,-12.97,69.6,-.042,-5.44,+4.80,McNeese St.,2022
129,+3.75,67.0,+.124,+0.10,+5.08,Tarleton St.,2024
5,+28.75,64.4,+.018,+9.21,+2.11,Houston,2021
108,+5.87,70.8,+.046,+9.60,+2.08,Arkansas,2024
233,-5.22,65.5,-.044,-1.63,+1.30,Jacksonville St.,2023
146,+2.04,65.5,+.155,-2.36,-5.48,UNC Wilmington,2022
249,-6.56,67.6,-.081,-3.34,+3.18,Canisius,2023
32,+16.77,67.6,-.018,+9.68,+3.38,Auburn,2023
124,+4.96,74.6,-.055,+15.42,+9.09,South Carolina,2021
45,+14.85,68.0,+.013,+7.60,+1.15,USC,2023
185,-2.31,69.9,-.036,+9.33,-4.31,Louisville,2024
258,-7.07,64.1,-.054,-3.78,-1.14,Idaho St.,2024
266,-7.85,67.0,-.025,-6.34,-5.61,Ball St.,2024
346,-19.71,64.6,+.032,-6.39,-1.44,Central Connecticut,2022
265,-8.36,68.7,+.011,-12.02,-7.05,Fairleigh Dickinson,2023
137,+3.01,65.6,-.020,+10.34,+2.07,Missouri,2022
83,+9.88,67.1,+.019,-1.31,+0.21,Appalachian St.,2024
89,+9.08,66.8,+.043,+3.37,-3.01,Richmond,2024
153,+1.09,69.9,-.048,+2.95,+5.01,VMI,2021
74,+11.48,69.3,-.077,+8.90,+5.34,Florida,2023
278,-9.26,71.4,+.032,-0.40,-1.27,Dixie St.,2022
146,+1.34,68.4,-.100,+2.44,+3.17,Utah Tech,2023
254,-6.73,70.6,-.001,-0.01,-7.12,UTSA,2024
347,-21.00,67.4,+.122,-2.64,-0.86,Tennessee Martin,2021
34,+17.07,67.1,-.037,+11.36,+0.68,Mississippi St.,2024
204,-4.12,62.0,+.011,+4.00,-4.40,Evansville,2021
281,-8.81,70.4,+.042,+0.67,+0.50,Utah Tech,2024
93,+8.38,68.7,+.056,+3.03,-3.50,Loyola Chicago,2024
340,-16.02,66.8,+.012,-8.77,-2.52,Incarnate Word,2023
124,+4.44,64.5,-.018,+0.57,-7.08,Southern Illinois,2024
252,-6.83,65.0,-.015,+3.92,-3.53,South Florida,2022
319,-13.56,65.9,-.062,-4.65,-5.78,William & Mary,2024
12,+23.02,64.2,-.007,+13.66,+8.12,Villanova,2021
62,+12.74,65.9,+.033,+6.98,+3.34,Nevada,2023
104,+8.25,68.6,-.128,+12.70,-3.13,Vanderbilt,2021
351,-18.14,68.8,+.007,-4.90,-2.05,Hampton,2023
221,-5.28,69.6,+.046,+2.29,+19.69,Oakland,2021
202,-2.63,65.1,-.024,+0.32,-5.49,Valparaiso,2022
109,+5.18,65.1,+.006,+8.87,-3.69,Minnesota,2022
125,+3.70,62.1,-.071,+0.21,-5.76,Southern Illinois,2022
251,-6.57,69.5,+.084,-5.25,+4.59,Maryland Eastern Shore,2023
128,+3.99,65.4,-.063,+3.87,+4.67,East Tennessee St.,2021
340,-17.97,69.3,+.022,-4.82,-3.68,Central Arkansas,2024
84,+9.48,66.2,-.006,+0.69,-4.51,Drake,2022
59,+12.67,65.4,-.018,+7.60,-2.33,Florida,2022
190,-1.32,63.5,+.001,+0.17,-0.98,Texas St.,2023
201,-3.89,71.0,+.096,-3.74,-1.65,Louisiana,2021
121,+4.65,68.5,+.063,-0.99,+1.44,Eastern Washington,2023
29,+16.52,64.7,+.012,+3.12,+3.15,Loyola Chicago,2022
185,-2.31,69.9,-.036,+9.33,-4.31,Louisville,2024
104,+6.27,67.4,+.054,+3.68,-3.64,UCF,2022
171,-0.81,66.6,-.083,-2.12,+3.45,Kent St.,2024
302,-11.06,65.7,-.080,-4.14,+0.34,Charleston Southern,2023
144,+1.95,67.4,+.013,+7.32,-14.54,Tulane,2021
40,+16.41,66.8,+.043,+5.79,-1.43,Nevada,2024
,,,,,,Kansas City,2023
175,-0.48,70.1,-.110,+8.39,-1.94,Georgetown,2022
192,-1.38,69.5,+.043,+1.40,-4.01,Pacific,2023
214,-3.22,63.6,+.015,+6.59,-7.14,Oregon St.,2023
227,-6.17,67.8,-.094,+0.63,-6.36,George Washington,2021
189,-1.32,72.6,+.112,-8.47,+0.01,Bryant,2022
182,-1.03,64.8,+.044,-2.25,-5.93,Northern Illinois,2020
267,-8.39,69.9,+.021,-5.40,-5.98,Ball St.,2022
299,-10.66,67.6,+.052,+2.14,+0.05,Portland,2024
354,-19.57,66.6,+.005,-2.63,-2.16,VMI,2023
107,+5.92,69.1,+.037,+7.35,-0.70,Washington,2023
25,+17.78,69.7,-.036,+10.71,-7.52,TCU,2023
347,-19.69,67.2,+.003,-4.57,+5.26,Maryland Eastern Shore,2024
241,-7.07,70.5,+.031,+1.92,-3.78,Western Carolina,2021
43,+15.01,68.8,-.072,+7.68,+6.63,North Carolina,2023
58,+14.08,68.0,-.041,+9.90,+2.51,Virginia Tech,2024
213,-4.08,65.5,-.071,+1.27,+2.36,Penn,2024
52,+13.61,67.3,+.033,+8.91,+0.99,Seton Hall,2022
62,+12.74,65.9,+.033,+6.98,+3.34,Nevada,2023
338,-17.33,68.8,+.015,-1.13,-2.06,William & Mary,2022
174,-0.97,67.1,+.028,-0.06,+0.97,East Tennessee St.,2024
157,+1.18,66.5,-.040,-4.21,-1.69,South Alabama,2022
285,-11.21,72.0,-.042,-7.27,-5.16,Quinnipiac,2021
27,+19.98,68.2,+.070,+15.83,+10.43,Kansas,2021
353,-22.07,74.7,-.060,+0.04,-3.14,VMI,2024
272,-10.39,67.1,+.077,+0.98,+5.95,North Dakota,2021
227,-4.66,68.8,+.076,-0.97,-0.08,James Madison,2022
236,-5.48,66.8,+.025,-5.57,-5.85,North Dakota,2024
17,+21.81,65.1,-.099,+12.84,-4.88,Texas Tech,2021
34,+15.60,67.6,-.074,+11.80,+0.26,Oklahoma St.,2022
187,-1.19,71.1,+.036,-5.29,-0.94,Rider,2020
209,-2.64,66.6,+.005,-1.88,-4.00,Georgia Southern,2023
319,-13.02,69.8,+.054,-4.24,+4.75,North Carolina A&T,2023
43,+14.63,66.3,+.049,+11.25,-6.84,Iowa St.,2022
5,+24.43,68.8,+.017,+11.91,-0.76,Texas,2023
104,+8.25,68.6,-.128,+12.70,-3.13,Vanderbilt,2021
126,+4.74,69.0,+.007,+6.63,+2.39,Duquesne,2021
317,-12.80,69.1,-.011,-1.69,-0.77,Eastern Michigan,2023
206,-3.85,68.8,-.001,+3.49,+0.62,Rhode Island,2024
316,-13.52,67.3,-.001,-7.49,-4.35,Morehead St.,2020
236,-5.57,67.4,+.042,-3.66,-4.16,Western Carolina,2023
123,+4.45,67.6,+.072,+11.25,+4.66,Georgia Tech,2024
286,-9.56,69.5,-.066,-4.30,-6.10,Bowling Green,2023
295,-10.54,63.1,+.004,-1.33,-0.06,Cal St. Bakersfield,2023
27,+17.40,65.8,-.019,+8.52,+0.53,Kentucky,2023
180,-0.73,67.3,+.036,+0.58,-8.84,East Carolina,2023
287,-9.89,70.1,-.086,-0.18,+1.58,Old Dominion,2024
180,-0.89,69.1,+.045,-1.91,-6.58,Portland,2022
166,+0.40,64.8,-.066,+3.34,-3.95,Notre Dame,2023
183,-2.26,65.7,+.023,+10.30,-1.41,Vanderbilt,2024
91,+8.04,66.9,+.027,-0.43,-4.86,Princeton,2023
124,+4.03,64.7,+.011,+0.21,+3.30,Cal St. Fullerton,2023
101,+7.24,67.6,-.051,+2.81,-5.61,Cincinnati,2022
358,-22.84,68.4,-.014,-0.13,-5.22,Pacific,2024
360,-22.05,66.9,-.076,-5.79,-7.15,IUPUI,2023
45,+14.85,68.0,+.013,+7.60,+1.15,USC,2023
142,+2.22,66.7,+.097,-0.34,+3.98,UC Riverside,2023
17,+21.81,65.1,-.099,+12.84,-4.88,Texas Tech,2021
129,+3.49,67.5,-.108,-3.06,-6.79,Florida Atlantic,2022
190,-2.55,68.1,+.052,-1.31,+5.15,Hofstra,2021
354,-22.06,66.2,-.048,-5.75,+1.33,Maine,2022
89,+8.95,69.2,-.006,-0.97,+3.66,Iona,2022
350,-26.15,70.2,-.015,-8.29,+0.96,Howard,2020
219,-3.63,68.8,-.056,+8.72,-5.44,Georgetown,2023
232,-5.01,65.6,+.090,+0.96,-3.22,San Diego,2022
141,+2.64,66.7,+.038,-1.57,-3.75,Delaware,2022
182,-1.12,69.1,+.162,-0.91,-3.97,Samford,2022
293,-10.47,64.2,-.056,-0.51,+1.44,Chicago St.,2023
289,-9.98,68.9,-.010,-6.61,-0.79,Delaware St.,2024
75,+11.46,66.0,-.077,+6.16,-4.05,Utah,2023
140,+2.83,71.2,-.057,+8.56,-3.49,Nebraska,2022
246,-6.47,72.6,+.070,-0.27,-5.28,UT Rio Grande Valley,2023
308,-11.61,68.1,+.041,-0.15,+7.34,Northern Illinois,2024
3,+27.29,66.1,-.009,+8.70,+0.15,UCLA,2023
86,+9.43,68.9,+.066,-1.97,+5.30,Belmont,2022
43,+15.01,68.8,-.072,+7.68,+6.63,North Carolina,2023
248,-6.18,65.8,-.038,+5.08,-4.10,San Jose St.,2024
97,+8.64,68.3,-.068,+10.58,-4.78,Pittsburgh,2021
174,-0.31,66.5,+.066,-2.44,+8.13,South Dakota St.,2023
286,-9.56,69.5,-.066,-4.30,-6.10,Bowling Green,2023
42,+16.75,68.6,+.029,+12.94,+2.09,Syracuse,2021
34,+15.60,67.6,-.074,+11.80,+0.26,Oklahoma St.,2022
41,+14.80,67.7,+.088,+8.63,+0.38,Miami FL,2022
127,+4.52,67.3,+.019,+6.58,-6.95,Boston College,2019
180,-0.73,67.3,+.036,+0.58,-8.84,East Carolina,2023
250,-6.56,69.1,-.016,-2.32,+2.62,Northern Illinois,2023
158,+0.67,63.9,+.007,-2.28,-5.75,Drexel,2021
164,+0.17,69.0,+.046,+1.30,-11.70,Wyoming,2021
237,-5.53,65.6,+.002,+5.22,-4.05,Fresno St.,2024
171,-0.14,69.9,-.120,+17.29,+4.15,Iowa St.,2021
183,-1.01,69.5,-.048,+5.94,+3.48,SMU,2023
243,-7.12,63.5,+.023,-4.51,+8.22,Radford,2021
337,-17.47,68.1,-.016,-3.60,+3.08,Manhattan,2024
258,-7.80,68.2,+.045,-1.29,+0.57,Canisius,2022
239,-6.86,67.0,-.040,-2.76,+3.86,Little Rock,2021
352,-18.70,69.5,-.004,-1.67,-1.35,Evansville,2023
310,-12.93,63.7,+.018,+6.28,-99.00,Fordham,2021
250,-6.56,69.1,-.016,-2.32,+2.62,Northern Illinois,2023
201,-2.06,65.5,-.032,-1.32,-3.90,St. Bonaventure,2023
137,+3.01,65.6,-.020,+10.34,+2.07,Missouri,2022
32,+16.77,67.6,-.018,+9.68,+3.38,Auburn,2023
205,-3.63,67.4,-.014,-2.82,-4.59,UC Santa Barbara,2024
249,-6.56,67.6,-.081,-3.34,+3.18,Canisius,2023
44,+14.96,67.4,-.078,+9.53,-0.01,Michigan,2023
302,-12.46,68.1,+.106,-0.79,+0.32,William & Mary,2021
324,-14.60,70.0,-.028,-4.97,+2.09,Idaho,2022
196,-2.76,68.3,-.064,+2.55,-3.02,Illinois Chicago,2024
147,+1.98,68.8,+.063,-1.48,+0.65,Yale,2022
221,-5.28,69.6,+.046,+2.29,+19.69,Oakland,2021
358,-20.51,65.7,+.004,-8.25,-2.09,Lamar,2023
296,-12.16,67.1,-.040,-3.63,-2.77,Louisiana Monroe,2021
211,-2.75,72.1,+.004,+0.55,+5.82,Buffalo,2023
279,-10.92,70.6,+.072,-6.14,-5.02,Florida Gulf Coast,2021
242,-6.16,66.5,-.025,-3.83,+3.96,High Point,2022
25,+17.78,69.7,-.036,+10.71,-7.52,TCU,2023
116,+4.48,66.3,+.083,+3.71,-1.69,Temple,2022
86,+9.05,69.4,-.012,+5.12,-2.32,Wake Forest,2023
107,+6.03,66.9,+.040,-4.04,-4.95,Princeton,2022
258,-8.54,64.2,+.000,-2.49,+5.63,Idaho St.,2021
361,-26.41,65.0,+.029,-2.69,+1.96,Green Bay,2023
312,-13.27,68.5,-.066,-5.49,+13.07,St. Francis PA,2021
12,+21.83,67.8,-.068,+11.15,+5.97,Creighton,2023
323,-14.80,68.2,+.008,-2.48,+3.48,SIU Edwardsville,2021
85,+9.32,71.0,-.007,+2.68,+2.00,Nevada,2020
23,+17.38,68.9,-.042,+5.18,+2.23,San Francisco,2022
250,-6.56,69.1,-.016,-2.32,+2.62,Northern Illinois,2023
351,-21.02,69.5,-.004,-4.16,-7.91,Columbia,2022
3,+29.67,66.6,+.007,+16.44,+2.51,Michigan,2021
11,+23.58,66.7,-.012,+17.90,+3.47,Ohio St.,2021
96,+7.99,67.2,-.090,+1.21,-2.27,Bradley,2022
206,-3.85,68.8,-.001,+3.49,+0.62,Rhode Island,2024
207,-2.46,66.7,-.030,-5.44,-3.68,Siena,2023
304,-11.14,67.9,+.084,-5.21,+8.91,Jackson St.,2023
81,+10.58,69.4,+.054,-4.16,+3.60,South Dakota St.,2022
136,+3.09,67.8,-.065,+5.18,+20.55,UTEP,2021
62,+12.59,68.4,+.048,+3.12,-2.73,SMU,2022
87,+9.69,65.5,+.006,+8.46,+4.29,Dayton,2021
190,-2.55,68.1,+.052,-1.31,+5.15,Hofstra,2021
355,-19.83,66.0,+.082,-13.25,-9.22,St. Francis NY,2023
169,-0.63,67.5,-.014,-3.07,-0.75,Delaware,2024
135,+2.89,68.6,-.012,+10.45,+1.82,DePaul,2023
349,-17.64,68.8,+.038,-8.14,-1.05,Bethune Cookman,2023
154,+1.08,65.9,-.019,-1.03,-1.80,Wofford,2020
297,-11.34,67.0,+.001,-2.89,+0.73,Northern Illinois,2022
181,-0.76,64.8,-.035,-0.94,-0.88,Appalachian St.,2023
9,+22.85,69.2,+.082,+13.38,+6.59,Kansas,2023
23,+19.29,72.7,-.040,+8.94,-0.17,Kentucky,2024
