rank,netrtg,adjt,luck,sos,sos_ooc,team,year
21,+19.41,69.3,-.068,+11.19,+1.64,St. John's,2024
50,+15.03,66.8,+.087,+10.10,-1.47,Seton Hall,2024
169,-0.45,66.7,-.003,+4.39,-3.49,San Jose St.,2025
201,-3.19,68.4,+.123,-3.40,-0.76,UNC Asheville,2025
202,-3.25,70.0,+.011,-4.41,-2.54,Northern Colorado,2024
57,+14.39,68.6,-.057,+12.67,-1.97,USC,2025
360,-23.36,71.2,-.022,-9.57,+1.93,Alabama A&M,2025
229,-5.09,65.9,-.059,+2.60,-0.51,Rice,2024
330,-15.03,67.5,-.006,+0.10,+7.60,Oral Roberts,2025
3,+36.46,70.1,+.032,+16.15,-2.20,Florida,2025
54,+13.41,65.2,-.044,+12.75,+3.66,Oklahoma,2023
252,-6.83,65.0,-.015,+3.92,-3.53,South Florida,2022
186,-2.23,67.1,+.011,-3.36,-0.53,Southeastern Louisiana,2025
285,-9.43,69.1,-.007,-7.57,-1.78,Southern Indiana,2023
239,-6.08,64.0,-.104,+1.18,-0.13,Missouri St.,2025
319,-13.72,64.0,-.074,-8.01,+10.97,Grambling St.,2025
209,-3.87,67.6,+.019,-4.21,-3.82,Northeastern,2025
286,-9.56,69.5,-.066,-4.30,-6.10,Bowling Green,2023
21,+23.45,70.1,+.072,+16.57,+3.95,Michigan,2025
197,-2.85,72.4,-.044,+0.30,-4.09,Indiana St.,2025
356,-21.72,67.6,+.019,-6.17,-3.51,New Hampshire,2025
301,-12.06,67.6,-.062,-0.31,+3.11,Utah Tech,2025
,,,,,,California Baptist,2025
171,-0.52,69.3,+.066,+1.64,+2.34,Illinois Chicago,2025
161,+0.35,66.9,-.005,-3.40,-6.80,Longwood,2024
362,-24.40,68.5,-.024,-3.35,+8.36,Chicago St.,2025
185,-2.23,64.8,-.027,+4.76,-3.15,Wyoming,2025
204,-3.42,64.7,-.042,+10.00,-2.90,Seton Hall,2025
,,,,,,Cal St. Northridge,2025
324,-13.81,64.6,-.058,-2.26,+0.58,Austin Peay,2023
357,-22.83,66.1,-.011,-3.83,-0.56,Siena,2024
282,-10.21,66.2,+.033,-3.88,-2.88,Old Dominion,2025
128,+3.39,67.4,-.006,-1.89,-11.28,George Washington,2025
327,-15.31,72.2,+.086,-9.09,-4.66,Fairleigh Dickinson,2024
105,+5.28,65.9,+.049,-4.06,-5.14,UNC Wilmington,2025
22,+23.34,68.1,+.013,+16.98,-0.55,Mississippi,2025
345,-18.12,64.5,+.037,-7.92,-2.26,Western Illinois,2025
37,+19.08,67.3,-.070,+15.21,+3.22,Ohio St.,2025
244,-5.82,73.1,-.079,-3.32,-3.25,Albany,2024
157,+0.35,70.6,+.016,-1.16,-6.64,Rhode Island,2025
352,-18.70,69.5,-.004,-1.67,-1.35,Evansville,2023
316,-13.31,66.4,+.003,-5.68,+11.45,Eastern Illinois,2025
145,+1.42,68.2,-.067,+0.54,-7.12,South Florida,2023
10,+27.07,69.6,-.028,+12.51,-10.46,Maryland,2025
53,+15.11,64.3,+.023,+13.19,+0.98,West Virginia,2025
199,-1.74,69.6,+.089,+1.62,-6.54,Rice,2023
290,-10.70,68.0,-.008,-3.47,-0.03,Western Michigan,2025
236,-5.77,68.2,+.117,-1.95,+3.91,Toledo,2025
100,+6.47,71.7,+.092,-3.34,+1.79,Akron,2025
62,+13.56,69.8,-.037,+13.06,-8.36,Iowa,2025
222,-4.74,70.5,-.050,+0.32,-3.72,Massachusetts,2025
49,+13.86,65.6,-.087,+7.96,-1.63,Mississippi St.,2022
24,+22.94,68.6,-.034,+15.79,+8.86,Kansas,2025
245,-6.55,66.2,-.020,-1.23,-2.43,Cal St. Bakersfield,2025
104,+6.61,63.3,+.078,-2.20,+2.30,Vermont,2024
122,+4.58,66.0,+.008,-1.43,+6.16,Akron,2024
120,+4.66,65.9,+.021,+4.89,+1.26,Temple,2023
95,+7.38,69.3,+.014,+4.50,-3.21,UNLV,2023
207,-3.71,68.7,+.015,-4.77,-1.35,Portland St.,2025
338,-17.66,68.4,-.040,-3.23,+18.88,Florida A&M,2024
246,-6.55,68.5,+.021,-4.77,+16.15,Jackson St.,2025
317,-13.62,67.4,+.063,-6.10,+19.52,Florida A&M,2025
269,-8.87,68.1,+.060,-7.94,+6.06,Alabama St.,2025
127,+3.92,69.2,+.064,+10.51,+6.00,Arizona St.,2024
253,-7.02,66.0,-.036,-0.47,-4.22,Loyola Chicago,2023
119,+4.73,65.4,+.020,-0.48,+5.67,UNC Wilmington,2024
342,-17.89,64.9,+.099,-9.32,-1.74,Mercyhurst,2025
143,+2.13,67.5,-.096,-4.58,-2.84,Ohio,2024
288,-10.62,65.4,-.007,+4.12,-2.71,San Jose St.,2022
324,-13.81,64.6,-.058,-2.26,+0.58,Austin Peay,2023
345,-19.04,70.0,-.009,-6.84,-3.16,Incarnate Word,2024
242,-6.32,62.6,+.118,-7.15,-0.90,Vermont,2025
199,-2.87,69.4,+.058,-4.41,-5.93,Youngstown St.,2025
113,+5.35,65.8,-.038,-0.32,+5.43,Hofstra,2024
39,+16.47,67.5,-.073,+9.25,-4.17,Cincinnati,2024
,,,,,,Nicholls St.,2025
159,+0.89,68.3,+.115,-2.94,+6.22,Winthrop,2022
178,-1.63,66.5,+.071,-6.42,+2.92,Norfolk St.,2025
,,,,,,McNeese St.,2025
1,+39.29,66.0,-.026,+11.51,+9.46,Duke,2025
345,-19.04,70.0,-.009,-6.84,-3.16,Incarnate Word,2024
191,-2.39,70.1,-.051,+1.44,+1.68,UTSA,2025
185,-2.31,69.9,-.036,+9.33,-4.31,Louisville,2024
20,+23.46,65.0,-.019,+14.09,-5.15,UCLA,2025
355,-21.70,64.8,-.134,-3.15,-7.72,The Citadel,2025
28,+21.73,69.1,+.054,+10.57,+7.18,Louisville,2025
65,+12.05,67.4,-.055,+0.17,-2.51,San Francisco,2024
216,-4.36,69.3,-.022,+2.74,-4.32,Pepperdine,2025
148,+1.07,65.7,-.001,-2.82,-8.74,UC Santa Barbara,2025
282,-10.21,66.2,+.033,-3.88,-2.88,Old Dominion,2025
315,-13.31,65.0,+.074,-6.51,+0.22,Rider,2025
335,-16.49,67.2,-.027,-7.82,-2.30,Southern Indiana,2025
273,-8.28,65.6,+.043,-3.86,+0.17,Jacksonville,2024
317,-13.62,67.4,+.063,-6.10,+19.52,Florida A&M,2025
181,-2.21,66.9,+.033,+2.26,-1.69,Temple,2024
11,+24.22,66.8,-.018,+11.96,+4.99,Creighton,2024
328,-14.69,64.2,+.079,-6.88,+5.37,Morehead St.,2025
169,-0.45,66.7,-.003,+4.39,-3.49,San Jose St.,2025
275,-9.20,67.7,+.018,-7.57,-4.73,Albany,2025
192,-2.50,66.7,-.021,+9.93,-7.21,Georgetown,2024
27,+21.85,68.1,+.063,+15.19,+3.98,Oregon,2025
161,+0.35,66.9,-.005,-3.40,-6.80,Longwood,2024
7,+28.48,67.5,-.008,+14.72,+0.27,Michigan St.,2025
118,+4.85,64.4,-.012,+9.78,-1.04,Notre Dame,2024
64,+12.46,65.6,+.037,+1.06,-2.87,Liberty,2025
126,+3.63,68.9,+.035,-3.72,+1.93,Northern Colorado,2025
123,+4.45,67.6,+.072,+11.25,+4.66,Georgia Tech,2024
10,+27.07,69.6,-.028,+12.51,-10.46,Maryland,2025
154,+0.45,65.6,+.035,-3.57,+0.38,Cleveland St.,2025
292,-10.00,61.6,+.043,-7.47,-1.22,Wagner,2024
235,-5.67,70.6,-.017,-3.03,-1.53,Delaware,2025
166,-0.13,72.9,+.078,-3.89,-3.67,Winthrop,2025
283,-10.20,64.1,+.023,-3.27,+5.57,Radford,2022
261,-7.33,67.5,+.068,-5.52,+14.75,Southern,2024
191,-2.39,70.1,-.051,+1.44,+1.68,UTSA,2025
204,-3.59,69.5,+.078,+0.69,+7.03,Gardner Webb,2024
145,+1.79,66.7,-.137,+9.94,-1.29,Missouri,2024
287,-10.49,68.4,+.027,-2.50,-2.79,VMI,2025
359,-23.01,66.4,-.078,-4.89,+3.85,Canisius,2025
290,-9.98,66.3,+.065,+2.53,+6.67,New Mexico St.,2024
357,-21.97,70.4,-.062,-5.29,+11.16,Prairie View A&M,2025
146,+1.34,68.4,-.100,+2.44,+3.17,Utah Tech,2023
227,-5.11,66.1,+.025,-1.26,-2.19,Hawaii,2025
162,-0.10,67.7,+.000,+1.87,+7.07,Utah Valley,2024
206,-2.42,64.9,-.039,-5.72,-2.70,Rider,2023
32,+20.18,64.0,-.027,+11.08,-0.39,Connecticut,2025
161,+0.73,70.9,-.040,+4.72,+1.60,New Mexico,2022
133,+3.40,68.1,-.022,+0.20,+2.25,Arkansas St.,2024
311,-12.32,66.7,+.030,-5.11,-6.85,Campbell,2024
296,-11.36,69.1,+.032,-1.57,+0.24,Southern Utah,2025
208,-2.48,71.9,+.004,-4.36,+1.98,Bryant,2023
326,-14.59,67.5,-.027,-0.77,+4.90,East Texas A&M,2025
254,-7.62,67.0,-.021,+1.40,+0.70,Evansville,2025
,,,,,,Southeast Missouri St.,2025
243,-5.77,68.1,+.055,-0.88,+1.18,Southern Miss,2024
163,-0.17,66.3,+.076,-3.65,+1.70,Montana,2024
343,-18.87,70.4,-.001,-5.93,+1.82,LIU,2024
138,+2.27,65.0,-.050,+1.82,+1.39,Murray St.,2025
278,-8.54,66.9,+.026,-3.10,+5.19,Canisius,2024
158,+0.31,65.6,+.047,-1.27,+3.99,Lamar,2025
57,+14.39,68.6,-.057,+12.67,-1.97,USC,2025
263,-8.06,64.1,-.044,-2.89,+3.56,Presbyterian,2022
249,-6.25,69.2,-.118,-6.42,-5.44,Mount St. Mary's,2024
64,+12.27,67.8,-.053,+8.58,-0.82,Vanderbilt,2022
300,-10.93,65.8,-.057,-3.90,-6.69,Idaho,2023
220,-4.61,66.1,-.058,-4.29,-4.13,Campbell,2025
28,+21.73,69.1,+.054,+10.57,+7.18,Louisville,2025
207,-3.71,68.7,+.015,-4.77,-1.35,Portland St.,2025
82,+9.15,66.5,+.015,-4.82,-5.75,High Point,2025
197,-2.78,67.5,+.033,-3.43,-1.07,Cleveland St.,2024
88,+8.51,68.3,+.060,+0.03,+0.04,Louisiana,2023
141,+2.11,68.9,+.004,-2.81,+2.43,Milwaukee,2025
132,+3.65,69.8,-.052,-1.87,+0.83,Troy,2024
271,-8.98,67.6,+.055,-2.17,+1.23,Stephen F. Austin,2025
288,-10.62,65.4,-.007,+4.12,-2.71,San Jose St.,2022
50,+15.42,68.9,+.001,+5.58,-3.77,SMU,2025
37,+16.78,63.6,-.093,+11.59,+5.89,Villanova,2024
27,+21.85,68.1,+.063,+15.19,+3.98,Oregon,2025
232,-5.01,65.6,+.090,+0.96,-3.22,San Diego,2022
264,-8.27,62.9,-.061,-3.67,+3.76,Lafayette,2023
249,-6.56,67.6,-.081,-3.34,+3.18,Canisius,2023
218,-4.57,63.8,-.047,-3.24,+1.85,Hofstra,2025
287,-10.49,68.4,+.027,-2.50,-2.79,VMI,2025
104,+6.61,63.3,+.078,-2.20,+2.30,Vermont,2024
106,+5.02,61.3,+.016,+8.44,+0.81,Virginia,2025
308,-12.56,64.3,-.071,+0.53,+1.95,Long Beach St.,2025
225,-4.68,68.1,-.018,-2.48,+8.98,Rider,2024
13,+26.35,70.3,-.048,+16.93,+5.19,Arizona,2025
361,-24.40,68.0,+.033,-4.43,+4.13,Coppin St.,2025
301,-10.98,68.9,+.019,-4.19,-10.43,Illinois Chicago,2023
53,+15.11,64.3,+.023,+13.19,+0.98,West Virginia,2025
164,-0.02,65.3,+.030,+6.80,-1.29,Virginia Tech,2025
139,+2.26,66.1,+.112,-0.93,+0.07,Furman,2025
218,-4.31,68.0,-.019,-1.05,+0.23,Georgia St.,2024
359,-22.93,67.7,-.078,-5.10,+4.10,Stonehill,2024
151,+0.62,63.0,+.059,-2.13,+1.51,Radford,2025
19,+23.57,68.6,-.055,+13.34,-9.28,Missouri,2025
185,-2.23,64.8,-.027,+4.76,-3.15,Wyoming,2025
95,+8.26,69.9,-.019,+8.85,-1.46,LSU,2024
114,+5.33,68.8,-.043,-3.91,-4.51,High Point,2024
254,-7.03,67.8,+.081,-3.25,+2.05,USC Upstate,2023
188,-2.26,65.5,-.084,-2.13,-7.85,Rice,2025
,,,,,,Nicholls St.,2025
101,+6.29,71.4,+.060,-3.03,-3.52,Grand Canyon,2025
108,+5.87,70.8,+.046,+9.60,+2.08,Arkansas,2024
47,+16.90,67.6,-.067,+14.25,-8.10,Texas,2025
273,-9.13,64.3,+.107,-10.37,-11.75,Marist,2025
86,+8.82,66.7,+.030,+13.10,+2.81,TCU,2025
140,+2.16,65.4,-.127,+1.44,-2.11,Duquesne,2025
21,+23.45,70.1,+.072,+16.57,+3.95,Michigan,2025
251,-6.32,69.4,+.033,-3.50,-0.81,Portland St.,2024
185,-2.31,69.9,-.036,+9.33,-4.31,Louisville,2024
17,+24.32,71.5,-.022,+17.14,+3.60,Illinois,2025
272,-9.06,65.0,-.006,-2.16,+5.12,Houston Christian,2025
235,-5.67,70.6,-.017,-3.03,-1.53,Delaware,2025
213,-2.97,66.7,-.084,+0.83,+8.39,Northern Arizona,2023
321,-13.99,65.0,-.019,-3.95,-2.31,Idaho,2024
22,+18.05,69.6,-.042,+10.29,+3.24,Arkansas,2023
72,+11.18,67.3,+.088,+8.52,-1.92,Wake Forest,2025
215,-4.29,65.7,-.003,-2.70,-0.06,Hampton,2025
74,+11.48,69.3,-.077,+8.90,+5.34,Florida,2023
140,+2.52,67.1,+.027,-2.08,-4.36,Chattanooga,2024
146,+1.34,68.4,-.100,+2.44,+3.17,Utah Tech,2023
254,-6.73,70.6,-.001,-0.01,-7.12,UTSA,2024
83,+9.15,62.9,+.025,+12.35,-5.97,Minnesota,2025
34,+17.07,67.1,-.037,+11.36,+0.68,Mississippi St.,2024
118,+4.03,71.1,+.019,-1.91,-0.26,Samford,2025
281,-8.81,70.4,+.042,+0.67,+0.50,Utah Tech,2024
358,-22.62,65.8,-.113,-3.06,+10.16,Maryland Eastern Shore,2025
156,+0.37,70.0,-.015,-3.18,+0.94,Purdue Fort Wayne,2025
124,+4.44,64.5,-.018,+0.57,-7.08,Southern Illinois,2024
234,-5.63,70.6,+.007,-2.95,-0.09,UT Rio Grande Valley,2025
319,-13.56,65.9,-.062,-4.65,-5.78,William & Mary,2024
128,+3.39,67.4,-.006,-1.89,-11.28,George Washington,2025
188,-2.26,65.5,-.084,-2.13,-7.85,Rice,2025
277,-9.37,67.4,+.115,-4.05,-3.01,Eastern Michigan,2025
239,-5.57,67.8,+.048,-5.56,-5.50,Bowling Green,2024
286,-10.45,69.2,+.119,-5.52,+9.07,Bethune Cookman,2025
13,+26.35,70.3,-.048,+16.93,+5.19,Arizona,2025
284,-9.36,64.1,+.050,-6.00,-5.02,New Hampshire,2023
220,-4.51,66.5,+.145,-2.86,+4.58,Stetson,2024
122,+3.83,67.4,-.039,+8.74,-9.46,DePaul,2025
228,-5.16,67.8,-.035,-1.55,-0.16,UT Arlington,2025
227,-4.94,63.6,+.018,-1.72,+0.14,Radford,2024
61,+14.00,67.6,+.092,+6.11,+0.68,Utah St.,2025
53,+15.11,64.3,+.023,+13.19,+0.98,West Virginia,2025
190,-1.32,63.5,+.001,+0.17,-0.98,Texas St.,2023
225,-4.93,67.2,+.021,-7.68,+2.42,Little Rock,2025
121,+4.65,68.5,+.063,-0.99,+1.44,Eastern Washington,2023
199,-2.87,69.4,+.058,-4.41,-5.93,Youngstown St.,2025
159,+0.71,70.4,-.028,-2.46,-1.17,UC Davis,2023
72,+11.18,67.3,+.088,+8.52,-1.92,Wake Forest,2025
171,-0.81,66.6,-.083,-2.12,+3.45,Kent St.,2024
171,-0.52,69.3,+.066,+1.64,+2.34,Illinois Chicago,2025
109,+5.70,69.2,+.013,+2.57,+3.88,Santa Clara,2024
40,+16.41,66.8,+.043,+5.79,-1.43,Nevada,2024
194,-2.77,66.2,-.041,-2.62,-0.45,Texas St.,2025
187,-2.24,67.8,+.019,-3.42,+4.41,Eastern Kentucky,2025
192,-1.38,69.5,+.043,+1.40,-4.01,Pacific,2023
,,,,,,Cal St. Northridge,2025
20,+23.46,65.0,-.019,+14.09,-5.15,UCLA,2025
189,-1.32,72.6,+.112,-8.47,+0.01,Bryant,2022
328,-14.69,64.2,+.079,-6.88,+5.37,Morehead St.,2025
267,-8.39,69.9,+.021,-5.40,-5.98,Ball St.,2022
87,+8.83,69.5,+.035,-3.09,-1.43,Toledo,2023
104,+5.79,67.9,+.011,+13.62,-4.30,Washington,2025
169,-0.63,67.5,-.014,-3.07,-0.75,Delaware,2024
321,-13.99,65.0,-.019,-3.95,-2.31,Idaho,2024
124,+3.64,70.7,+.081,+0.30,-1.82,Belmont,2025
269,-8.87,68.1,+.060,-7.94,+6.06,Alabama St.,2025
130,+3.74,65.6,-.026,-2.46,-0.76,UC San Diego,2024
58,+14.08,68.0,-.041,+9.90,+2.51,Virginia Tech,2024
48,+16.23,69.5,+.010,+13.38,-6.82,Vanderbilt,2025
56,+14.74,63.4,-.066,+8.19,-6.34,Villanova,2025
62,+12.74,65.9,+.033,+6.98,+3.34,Nevada,2023
295,-11.30,67.1,+.002,-1.43,+6.17,Eastern Washington,2025
174,-0.97,67.1,+.028,-0.06,+0.97,East Tennessee St.,2024
215,-4.29,65.7,-.003,-2.70,-0.06,Hampton,2025
317,-13.62,67.4,+.063,-6.10,+19.52,Florida A&M,2025
284,-8.98,66.3,+.070,-3.78,-4.03,Binghamton,2024
52,+14.84,68.5,+.023,+0.17,-1.67,Grand Canyon,2024
197,-2.85,72.4,-.044,+0.30,-4.09,Indiana St.,2025
227,-4.66,68.8,+.076,-0.97,-0.08,James Madison,2022
236,-5.48,66.8,+.025,-5.57,-5.85,North Dakota,2024
104,+5.79,67.9,+.011,+13.62,-4.30,Washington,2025
34,+15.60,67.6,-.074,+11.80,+0.26,Oklahoma St.,2022
72,+11.13,67.7,-.090,+3.47,+0.33,SMU,2024
219,-4.41,66.3,+.087,-7.45,+2.15,Norfolk St.,2024
99,+6.70,69.5,-.017,+0.66,-8.40,UAB,2025
325,-14.52,64.9,-.010,-4.77,+13.29,Alcorn St.,2025
5,+24.43,68.8,+.017,+11.91,-0.76,Texas,2023
54,+15.10,71.0,+.085,+6.51,+15.73,Memphis,2025
38,+18.57,66.7,-.002,+14.18,-5.76,Georgia,2025
317,-12.80,69.1,-.011,-1.69,-0.77,Eastern Michigan,2023
70,+11.50,68.9,-.012,+14.07,-2.32,Rutgers,2025
249,-6.89,69.6,+.064,-4.86,-3.11,Georgia Southern,2025
236,-5.57,67.4,+.042,-3.66,-4.16,Western Carolina,2023
123,+4.45,67.6,+.072,+11.25,+4.66,Georgia Tech,2024
31,+20.33,70.7,-.030,+12.57,+13.40,North Carolina,2025
340,-17.97,69.3,+.022,-4.82,-3.68,Central Arkansas,2024
198,-2.85,67.4,-.091,-2.09,+11.59,Central Michigan,2025
65,+12.17,67.1,-.037,+12.81,-1.18,Kansas St.,2025
,,,,,,St. Francis PA,2025
86,+8.82,66.7,+.030,+13.10,+2.81,TCU,2025
300,-11.71,65.8,-.011,-2.68,+2.78,Weber St.,2025
183,-2.26,65.7,+.023,+10.30,-1.41,Vanderbilt,2024
31,+20.33,70.7,-.030,+12.57,+13.40,North Carolina,2025
338,-16.99,70.6,+.011,+0.15,+6.90,Western Carolina,2025
183,-2.19,63.2,-.052,-4.72,-5.30,Drexel,2025
23,+23.22,64.6,-.046,+8.32,+3.67,Clemson,2025
183,-2.19,63.2,-.052,-4.72,-5.30,Drexel,2025
239,-6.08,64.0,-.104,+1.18,-0.13,Missouri St.,2025
14,+26.06,70.0,-.017,+9.16,-0.20,St. John's,2025
292,-10.90,66.5,-.042,-7.33,+2.78,Tennessee Martin,2025
129,+3.49,67.5,-.108,-3.06,-6.79,Florida Atlantic,2022
21,+23.45,70.1,+.072,+16.57,+3.95,Michigan,2025
354,-22.06,66.2,-.048,-5.75,+1.33,Maine,2022
299,-10.66,67.6,+.052,+2.14,+0.05,Portland,2024
26,+18.19,72.0,-.021,+11.00,+2.02,Florida,2024
219,-3.63,68.8,-.056,+8.72,-5.44,Georgetown,2023
215,-4.29,65.7,-.003,-2.70,-0.06,Hampton,2025
51,+15.13,66.3,+.028,+9.20,+13.55,San Diego St.,2025
320,-13.97,65.9,+.056,-7.65,-5.54,Binghamton,2025
293,-10.47,64.2,-.056,-0.51,+1.44,Chicago St.,2023
96,+6.93,66.5,-.097,+9.70,-0.65,Providence,2025
239,-6.08,64.0,-.104,+1.18,-0.13,Missouri St.,2025
289,-10.68,68.9,+.004,-6.37,-6.78,Bowling Green,2025
60,+12.95,71.2,-.081,+9.48,+5.96,Washington,2024
187,-2.37,64.7,-.112,-0.08,-1.87,Loyola Marymount,2024
160,+0.24,65.1,+.069,-1.22,+3.73,James Madison,2025
169,-0.45,66.7,-.003,+4.39,-3.49,San Jose St.,2025
74,+11.48,69.3,-.077,+8.90,+5.34,Florida,2023
106,+6.49,67.8,+.102,+4.78,+1.94,UAB,2024
126,+3.63,68.9,+.035,-3.72,+1.93,Northern Colorado,2025
127,+3.53,64.7,+.031,+0.76,-2.56,Louisiana Tech,2025
20,+23.46,65.0,-.019,+14.09,-5.15,UCLA,2025
325,-14.52,64.9,-.010,-4.77,+13.29,Alcorn St.,2025
34,+15.60,67.6,-.074,+11.80,+0.26,Oklahoma St.,2022
97,+8.09,63.8,-.033,+2.26,-3.27,George Mason,2024
56,+14.74,63.4,-.066,+8.19,-6.34,Villanova,2025
180,-0.73,67.3,+.036,+0.58,-8.84,East Carolina,2023
334,-16.80,70.9,+.009,-5.22,+3.06,Morgan St.,2024
12,+26.57,68.0,-.047,+14.53,+0.01,Wisconsin,2025
102,+6.39,66.1,-.049,+2.42,-2.39,Wichita St.,2023
237,-5.53,65.6,+.002,+5.22,-4.05,Fresno St.,2024
78,+9.76,64.0,-.093,+5.22,+2.00,Nevada,2025
183,-1.01,69.5,-.048,+5.94,+3.48,SMU,2023
151,+0.62,63.0,+.059,-2.13,+1.51,Radford,2025
279,-9.17,65.7,+.028,-4.15,-1.98,Mount St. Mary's,2023
285,-10.42,65.0,-.003,-10.79,-2.73,LIU,2025
215,-4.29,65.7,-.003,-2.70,-0.06,Hampton,2025
352,-18.70,69.5,-.004,-1.67,-1.35,Evansville,2023
204,-3.42,64.7,-.042,+10.00,-2.90,Seton Hall,2025
198,-1.70,63.5,-.074,-6.45,-1.42,Drexel,2023
58,+14.36,70.1,-.093,+10.08,-10.64,Penn St.,2025
176,-1.11,66.8,+.039,-1.17,-5.48,East Carolina,2025
54,+13.41,65.2,-.044,+12.75,+3.66,Oklahoma,2023
205,-3.63,67.4,-.014,-2.82,-4.59,UC Santa Barbara,2024
50,+15.42,68.9,+.001,+5.58,-3.77,SMU,2025
209,-3.87,67.6,+.019,-4.21,-3.82,Northeastern,2025
289,-10.68,68.9,+.004,-6.37,-6.78,Bowling Green,2025
134,+3.04,68.7,+.011,-10.03,-12.18,UMass Lowell,2023
196,-2.76,68.3,-.064,+2.55,-3.02,Illinois Chicago,2024
326,-14.59,67.5,-.027,-0.77,+4.90,East Texas A&M,2025
193,-2.61,67.7,-.130,+7.56,-2.20,Miami FL,2025
316,-13.60,69.2,+.025,-3.56,+0.31,Eastern Michigan,2022
299,-10.66,67.6,+.052,+2.14,+0.05,Portland,2024
357,-21.97,70.4,-.062,-5.29,+11.16,Prairie View A&M,2025
298,-11.45,64.1,+.007,-7.19,-0.12,Saint Peter's,2025
79,+9.46,64.9,+.063,+0.69,-5.47,George Mason,2025
33,+17.18,65.6,+.005,+8.43,-6.46,Pittsburgh,2024
191,-2.39,70.1,-.051,+1.44,+1.68,UTSA,2025
77,+10.49,69.8,-.059,+9.52,-3.95,Penn St.,2024
76,+10.50,69.1,-.063,+10.61,-9.60,Utah,2025
70,+11.50,68.9,-.012,+14.07,-2.32,Rutgers,2025
235,-5.45,66.5,+.019,+0.09,+5.30,Cal St. Fullerton,2024
346,-18.14,60.5,+.061,-10.41,-2.10,Wagner,2025
361,-25.73,66.2,-.057,-5.12,+0.66,Coppin St.,2024
137,+2.73,64.7,-.052,+0.05,+3.12,Liberty,2024
133,+3.40,68.1,-.022,+0.20,+2.25,Arkansas St.,2024
23,+17.38,68.9,-.042,+5.18,+2.23,San Francisco,2022
127,+3.92,69.2,+.064,+10.51,+6.00,Arizona St.,2024
262,-8.07,69.2,+.013,-3.21,-1.77,Georgia St.,2025
179,-1.81,65.5,-.022,-4.46,+3.26,Florida Gulf Coast,2025
60,+12.84,67.9,+.020,+0.79,-1.77,VCU,2023
77,+9.98,66.2,+.039,+4.86,+4.92,Dayton,2025
206,-3.85,68.8,-.001,+3.49,+0.62,Rhode Island,2024
92,+7.89,65.9,+.086,+0.95,-2.90,Bradley,2025
354,-20.70,68.8,+.004,-7.34,+0.28,Le Moyne,2025
313,-13.20,66.4,+.085,-2.18,+1.59,Louisiana,2025
24,+22.94,68.6,-.034,+15.79,+8.86,Kansas,2025
25,+18.77,67.4,-.042,+10.91,-3.13,Texas,2024
18,+23.66,66.8,+.001,+16.52,+7.67,Texas A&M,2025
200,-2.89,67.8,+.057,-3.06,+6.63,Jacksonville,2025
355,-19.83,66.0,+.082,-13.25,-9.22,St. Francis NY,2023
169,-0.63,67.5,-.014,-3.07,-0.75,Delaware,2024
216,-4.36,69.3,-.022,+2.74,-4.32,Pepperdine,2025
315,-13.31,65.0,+.074,-6.51,+0.22,Rider,2025
204,-3.42,64.7,-.042,+10.00,-2.90,Seton Hall,2025
351,-18.87,68.3,-.020,+1.63,+4.51,Cal St. Fullerton,2025
322,-14.15,65.3,-.022,-8.11,-5.23,Niagara,2025
315,-13.31,65.0,+.074,-6.51,+0.22,Rider,2025
21,+19.41,69.3,-.068,+11.19,+1.64,St. John's,2024
36,+19.33,69.4,-.007,+15.21,-2.61,Arkansas,2025
